Site Name ,WLR107
Site Number ,107
Logger ,Capacitive Water Level
Logger Serial Number ,35698


Scan No ,Date and Time,       Capacitive Water Level,        ,
555,17/07/2015 , 10:40:00,2139,28.2023
556,17/07/2015 , 10:45:00,2139,28.2023
557,17/07/2015 , 10:50:00,2132,27.2298
558,17/07/2015 , 10:55:00,2130,26.9519
559,17/07/2015 , 11:00:00,2141,28.4801
560,17/07/2015 , 11:05:00,2141,28.4801
561,17/07/2015 , 11:10:00,2141,28.4801
562,17/07/2015 , 11:15:00,2135,27.6466
563,17/07/2015 , 11:20:00,2145,29.0358
564,17/07/2015 , 11:25:00,2139,28.2023
565,17/07/2015 , 11:30:00,2144,28.8969
566,17/07/2015 , 11:35:00,2142,28.6191
567,17/07/2015 , 11:40:00,2150,29.7305
568,17/07/2015 , 11:45:00,2130,26.9519
569,17/07/2015 , 11:50:00,2140,28.3412
570,17/07/2015 , 11:55:00,2148,29.4526
571,17/07/2015 , 12:00:00,2137,27.9244
572,17/07/2015 , 12:05:00,2150,29.7305
573,17/07/2015 , 12:10:00,2133,27.3687
574,17/07/2015 , 12:15:00,2136,27.7855
575,17/07/2015 , 12:20:00,2141,28.4801
576,17/07/2015 , 12:25:00,2150,29.7305
577,17/07/2015 , 12:30:00,2152,30.0083
578,17/07/2015 , 12:35:00,2150,29.7305
579,17/07/2015 , 12:40:00,2148,29.4526
580,17/07/2015 , 12:45:00,2130,26.9519
581,17/07/2015 , 12:50:00,2130,26.9519
582,17/07/2015 , 12:55:00,2125,26.2573
583,17/07/2015 , 13:00:00,2136,27.7855
584,17/07/2015 , 13:05:00,2129,26.813
585,17/07/2015 , 13:10:00,2122,25.8405
586,17/07/2015 , 13:15:00,2136,27.7855
587,17/07/2015 , 13:20:00,2142,28.6191
588,17/07/2015 , 13:25:00,2155,30.4251
589,17/07/2015 , 13:30:00,2147,29.3137
590,17/07/2015 , 13:35:00,2143,28.758
591,17/07/2015 , 13:40:00,2146,29.1748
592,17/07/2015 , 13:45:00,2148,29.4526
593,17/07/2015 , 13:50:00,2148,29.4526
594,17/07/2015 , 13:55:00,2147,29.3137
595,17/07/2015 , 14:00:00,2146,29.1748
596,17/07/2015 , 14:05:00,2144,28.8969
597,17/07/2015 , 14:10:00,2140,28.3412
598,17/07/2015 , 14:15:00,2134,27.5076
599,17/07/2015 , 14:20:00,2130,26.9519
600,17/07/2015 , 14:25:00,2123,25.9794
601,17/07/2015 , 14:30:00,2125,26.2573
602,17/07/2015 , 14:35:00,2152,30.0083
603,17/07/2015 , 14:40:00,2150,29.7305
604,17/07/2015 , 14:45:00,2150,29.7305
605,17/07/2015 , 14:50:00,2147,29.3137
606,17/07/2015 , 14:55:00,2148,29.4526
607,17/07/2015 , 15:00:00,2143,28.758
608,17/07/2015 , 15:05:00,2133,27.3687
609,17/07/2015 , 15:10:00,2148,29.4526
610,17/07/2015 , 15:15:00,2152,30.0083
611,17/07/2015 , 15:20:00,2153,30.1473
612,17/07/2015 , 15:25:00,2151,29.8694
613,17/07/2015 , 15:30:00,2151,29.8694
614,17/07/2015 , 15:35:00,2152,30.0083
615,17/07/2015 , 15:40:00,2152,30.0083
616,17/07/2015 , 15:45:00,2151,29.8694
617,17/07/2015 , 15:50:00,2154,30.2862
618,17/07/2015 , 15:55:00,2144,28.8969
619,17/07/2015 , 16:00:00,2141,28.4801
620,17/07/2015 , 16:05:00,2148,29.4526
621,17/07/2015 , 16:10:00,2144,28.8969
622,17/07/2015 , 16:15:00,2145,29.0358
623,17/07/2015 , 16:20:00,2143,28.758
624,17/07/2015 , 16:25:00,2149,29.5916
625,17/07/2015 , 16:30:00,2151,29.8694
626,17/07/2015 , 16:35:00,2148,29.4526
627,17/07/2015 , 16:40:00,2156,30.564
628,17/07/2015 , 16:45:00,2149,29.5916
629,17/07/2015 , 16:50:00,2164,31.6755
630,17/07/2015 , 16:55:00,2162,31.3976
631,17/07/2015 , 17:00:00,2161,31.2587
632,17/07/2015 , 17:05:00,2162,31.3976
633,17/07/2015 , 17:10:00,2157,30.703
634,17/07/2015 , 17:15:00,2155,30.4251
635,17/07/2015 , 17:20:00,2145,29.0358
636,17/07/2015 , 17:25:00,2146,29.1748
637,17/07/2015 , 17:30:00,2153,30.1473
638,17/07/2015 , 17:35:00,2150,29.7305
639,17/07/2015 , 17:40:00,2155,30.4251
640,17/07/2015 , 17:45:00,2151,29.8694
641,17/07/2015 , 17:50:00,2154,30.2862
642,17/07/2015 , 17:55:00,2150,29.7305
643,17/07/2015 , 18:00:00,2154,30.2862
644,17/07/2015 , 18:05:00,2156,30.564
645,17/07/2015 , 18:10:00,2163,31.5365
646,17/07/2015 , 18:15:00,2165,31.8144
647,17/07/2015 , 18:20:00,2173,32.9258
648,17/07/2015 , 18:25:00,2173,32.9258
649,17/07/2015 , 18:30:00,2174,33.0647
650,17/07/2015 , 18:35:00,2176,33.3426
651,17/07/2015 , 18:40:00,2176,33.3426
652,17/07/2015 , 18:45:00,2177,33.4815
653,17/07/2015 , 18:50:00,2178,33.6205
654,17/07/2015 , 18:55:00,2178,33.6205
655,17/07/2015 , 19:00:00,2186,34.7319
656,17/07/2015 , 19:05:00,2184,34.454
657,17/07/2015 , 19:10:00,2182,34.1762
658,17/07/2015 , 19:15:00,2181,34.0372
659,17/07/2015 , 19:20:00,2181,34.0372
660,17/07/2015 , 19:25:00,2180,33.8983
661,17/07/2015 , 19:30:00,2180,33.8983
662,17/07/2015 , 19:35:00,2180,33.8983
663,17/07/2015 , 19:40:00,2178,33.6205
664,17/07/2015 , 19:45:00,2180,33.8983
665,17/07/2015 , 19:50:00,2180,33.8983
666,17/07/2015 , 19:55:00,2186,34.7319
667,17/07/2015 , 20:00:00,2185,34.5929
668,17/07/2015 , 20:05:00,2185,34.5929
669,17/07/2015 , 20:10:00,2186,34.7319
670,17/07/2015 , 20:15:00,2187,34.8708
671,17/07/2015 , 20:20:00,2187,34.8708
672,17/07/2015 , 20:25:00,2189,35.1487
673,17/07/2015 , 20:30:00,2191,35.4265
674,17/07/2015 , 20:35:00,2191,35.4265
675,17/07/2015 , 20:40:00,2192,35.5654
676,17/07/2015 , 20:45:00,2194,35.8433
677,17/07/2015 , 20:50:00,2196,36.1211
678,17/07/2015 , 20:55:00,2199,36.5379
679,17/07/2015 , 21:00:00,2198,36.399
680,17/07/2015 , 21:05:00,2199,36.5379
681,17/07/2015 , 21:10:00,2203,37.0936
682,17/07/2015 , 21:15:00,2207,37.6493
683,17/07/2015 , 21:20:00,2210,38.0661
684,17/07/2015 , 21:25:00,2213,38.4829
685,17/07/2015 , 21:30:00,2220,39.4554
686,17/07/2015 , 21:35:00,2228,40.5668
687,17/07/2015 , 21:40:00,2239,42.095
688,17/07/2015 , 21:45:00,2251,43.7622
689,17/07/2015 , 21:50:00,2262,45.2904
690,17/07/2015 , 21:55:00,2271,46.5407
691,17/07/2015 , 22:00:00,2279,47.6521
692,17/07/2015 , 22:05:00,2284,48.3468
693,17/07/2015 , 22:10:00,2287,48.7635
694,17/07/2015 , 22:15:00,2294,49.736
695,17/07/2015 , 22:20:00,2293,49.5971
696,17/07/2015 , 22:25:00,2299,50.4307
697,17/07/2015 , 22:30:00,2301,50.7085
698,17/07/2015 , 22:35:00,2303,50.9864
699,17/07/2015 , 22:40:00,2299,50.4307
700,17/07/2015 , 22:45:00,2296,50.0139
701,17/07/2015 , 22:50:00,2291,49.3193
702,17/07/2015 , 22:55:00,2287,48.7635
703,17/07/2015 , 23:00:00,2284,48.3468
704,17/07/2015 , 23:05:00,2281,47.93
705,17/07/2015 , 23:10:00,2280,47.7911
706,17/07/2015 , 23:15:00,2277,47.3743
707,17/07/2015 , 23:20:00,2278,47.5132
708,17/07/2015 , 23:25:00,2280,47.7911
709,17/07/2015 , 23:30:00,2282,48.0689
710,17/07/2015 , 23:35:00,2288,48.9025
711,17/07/2015 , 23:40:00,2293,49.5971
712,17/07/2015 , 23:45:00,2301,50.7085
713,17/07/2015 , 23:50:00,2313,52.3757
714,17/07/2015 , 23:55:00,2327,54.3206
715,17/07/2015 , 24:00:00,2344,56.6824
716,18/07/2015 , 00:05:00,2358,58.6274
717,18/07/2015 , 00:10:00,2375,60.9892
718,18/07/2015 , 00:15:00,2392,63.3509
719,18/07/2015 , 00:20:00,2408,65.5738
720,18/07/2015 , 00:25:00,2422,67.5188
721,18/07/2015 , 00:30:00,2431,68.7691
722,18/07/2015 , 00:35:00,2434,69.1859
723,18/07/2015 , 00:40:00,2435,69.3248
724,18/07/2015 , 00:45:00,2432,68.908
725,18/07/2015 , 00:50:00,2432,68.908
726,18/07/2015 , 00:55:00,2429,68.4912
727,18/07/2015 , 01:00:00,2423,67.6577
728,18/07/2015 , 01:05:00,2417,66.8241
729,18/07/2015 , 01:10:00,2408,65.5738
730,18/07/2015 , 01:15:00,2403,64.8791
731,18/07/2015 , 01:20:00,2393,63.4899
732,18/07/2015 , 01:25:00,2385,62.3784
733,18/07/2015 , 01:30:00,2380,61.6838
734,18/07/2015 , 01:35:00,2374,60.8502
735,18/07/2015 , 01:40:00,2369,60.1556
736,18/07/2015 , 01:45:00,2362,59.1831
737,18/07/2015 , 01:50:00,2357,58.4885
738,18/07/2015 , 01:55:00,2355,58.2106
739,18/07/2015 , 02:00:00,2353,57.9328
740,18/07/2015 , 02:05:00,2351,57.6549
741,18/07/2015 , 02:10:00,2350,57.516
742,18/07/2015 , 02:15:00,2351,57.6549
743,18/07/2015 , 02:20:00,2352,57.7938
744,18/07/2015 , 02:25:00,2354,58.0717
745,18/07/2015 , 02:30:00,2356,58.3495
746,18/07/2015 , 02:35:00,2360,58.9053
747,18/07/2015 , 02:40:00,2363,59.322
748,18/07/2015 , 02:45:00,2368,60.0167
749,18/07/2015 , 02:50:00,2374,60.8502
750,18/07/2015 , 02:55:00,2377,61.267
751,18/07/2015 , 03:00:00,2382,61.9617
752,18/07/2015 , 03:05:00,2386,62.5174
753,18/07/2015 , 03:10:00,2386,62.5174
754,18/07/2015 , 03:15:00,2391,63.212
755,18/07/2015 , 03:20:00,2390,63.0731
756,18/07/2015 , 03:25:00,2389,62.9341
757,18/07/2015 , 03:30:00,2385,62.3784
758,18/07/2015 , 03:35:00,2381,61.8227
759,18/07/2015 , 03:40:00,2381,61.8227
760,18/07/2015 , 03:45:00,2376,61.1281
761,18/07/2015 , 03:50:00,2371,60.4335
762,18/07/2015 , 03:55:00,2368,60.0167
763,18/07/2015 , 04:00:00,2365,59.5999
764,18/07/2015 , 04:05:00,2361,59.0442
765,18/07/2015 , 04:10:00,2360,58.9053
766,18/07/2015 , 04:15:00,2357,58.4885
767,18/07/2015 , 04:20:00,2356,58.3495
768,18/07/2015 , 04:25:00,2352,57.7938
769,18/07/2015 , 04:30:00,2349,57.377
770,18/07/2015 , 04:35:00,2350,57.516
771,18/07/2015 , 04:40:00,2347,57.0992
772,18/07/2015 , 04:45:00,2347,57.0992
773,18/07/2015 , 04:50:00,2347,57.0992
774,18/07/2015 , 04:55:00,2345,56.8213
775,18/07/2015 , 05:00:00,2347,57.0992
776,18/07/2015 , 05:05:00,2347,57.0992
777,18/07/2015 , 05:10:00,2342,56.4046
778,18/07/2015 , 05:15:00,2341,56.2656
779,18/07/2015 , 05:20:00,2340,56.1267
780,18/07/2015 , 05:25:00,2337,55.7099
781,18/07/2015 , 05:30:00,2337,55.7099
782,18/07/2015 , 05:35:00,2336,55.571
783,18/07/2015 , 05:40:00,2334,55.2931
784,18/07/2015 , 05:45:00,2333,55.1542
785,18/07/2015 , 05:50:00,2331,54.8764
786,18/07/2015 , 05:55:00,2332,55.0153
787,18/07/2015 , 06:00:00,2330,54.7374
788,18/07/2015 , 06:05:00,2330,54.7374
789,18/07/2015 , 06:10:00,2327,54.3206
790,18/07/2015 , 06:15:00,2327,54.3206
791,18/07/2015 , 06:20:00,2325,54.0428
792,18/07/2015 , 06:25:00,2326,54.1817
793,18/07/2015 , 06:30:00,2322,53.626
794,18/07/2015 , 06:35:00,2322,53.626
795,18/07/2015 , 06:40:00,2321,53.4871
796,18/07/2015 , 06:45:00,2317,52.9314
797,18/07/2015 , 06:50:00,2316,52.7924
798,18/07/2015 , 06:55:00,2315,52.6535
799,18/07/2015 , 07:00:00,2314,52.5146
800,18/07/2015 , 07:05:00,2312,52.2367
801,18/07/2015 , 07:10:00,2310,51.9589
802,18/07/2015 , 07:15:00,2309,51.8199
803,18/07/2015 , 07:20:00,2307,51.5421
804,18/07/2015 , 07:25:00,2307,51.5421
805,18/07/2015 , 07:30:00,2305,51.2642
806,18/07/2015 , 07:35:00,2302,50.8475
807,18/07/2015 , 07:40:00,2293,49.5971
808,18/07/2015 , 07:45:00,2287,48.7635
809,18/07/2015 , 07:50:00,2285,48.4857
810,18/07/2015 , 07:55:00,2280,47.7911
811,18/07/2015 , 08:00:00,2281,47.93
812,18/07/2015 , 08:05:00,2281,47.93
813,18/07/2015 , 08:10:00,2286,48.6246
814,18/07/2015 , 08:15:00,2289,49.0414
815,18/07/2015 , 08:20:00,2294,49.736
816,18/07/2015 , 08:25:00,2292,49.4582
817,18/07/2015 , 08:30:00,2291,49.3193
818,18/07/2015 , 08:35:00,2289,49.0414
819,18/07/2015 , 08:40:00,2287,48.7635
820,18/07/2015 , 08:45:00,2283,48.2078
821,18/07/2015 , 08:50:00,2285,48.4857
822,18/07/2015 , 08:55:00,2287,48.7635
823,18/07/2015 , 09:00:00,2287,48.7635
824,18/07/2015 , 09:05:00,2290,49.1803
825,18/07/2015 , 09:10:00,2289,49.0414
826,18/07/2015 , 09:15:00,2287,48.7635
827,18/07/2015 , 09:20:00,2286,48.6246
828,18/07/2015 , 09:25:00,2287,48.7635
829,18/07/2015 , 09:30:00,2285,48.4857
830,18/07/2015 , 09:35:00,2288,48.9025
831,18/07/2015 , 09:40:00,2286,48.6246
832,18/07/2015 , 09:45:00,2287,48.7635
833,18/07/2015 , 09:50:00,2285,48.4857
834,18/07/2015 , 09:55:00,2286,48.6246
835,18/07/2015 , 10:00:00,2285,48.4857
836,18/07/2015 , 10:05:00,2284,48.3468
837,18/07/2015 , 10:10:00,2284,48.3468
838,18/07/2015 , 10:15:00,2283,48.2078
839,18/07/2015 , 10:20:00,2283,48.2078
840,18/07/2015 , 10:25:00,2283,48.2078
841,18/07/2015 , 10:30:00,2281,47.93
842,18/07/2015 , 10:35:00,2278,47.5132
843,18/07/2015 , 10:40:00,2277,47.3743
844,18/07/2015 , 10:45:00,2276,47.2353
845,18/07/2015 , 10:50:00,2276,47.2353
846,18/07/2015 , 10:55:00,2279,47.6521
847,18/07/2015 , 11:00:00,2280,47.7911
848,18/07/2015 , 11:05:00,2278,47.5132
849,18/07/2015 , 11:10:00,2276,47.2353
850,18/07/2015 , 11:15:00,2275,47.0964
851,18/07/2015 , 11:20:00,2275,47.0964
852,18/07/2015 , 11:25:00,2273,46.8186
853,18/07/2015 , 11:30:00,2269,46.2629
854,18/07/2015 , 11:35:00,2275,47.0964
855,18/07/2015 , 11:40:00,2278,47.5132
856,18/07/2015 , 11:45:00,2277,47.3743
857,18/07/2015 , 11:50:00,2280,47.7911
858,18/07/2015 , 11:55:00,2283,48.2078
859,18/07/2015 , 12:00:00,2286,48.6246
860,18/07/2015 , 12:05:00,2290,49.1803
861,18/07/2015 , 12:10:00,2289,49.0414
862,18/07/2015 , 12:15:00,2285,48.4857
863,18/07/2015 , 12:20:00,2287,48.7635
864,18/07/2015 , 12:25:00,2285,48.4857
865,18/07/2015 , 12:30:00,2289,49.0414
866,18/07/2015 , 12:35:00,2290,49.1803
867,18/07/2015 , 12:40:00,2291,49.3193
868,18/07/2015 , 12:45:00,2292,49.4582
869,18/07/2015 , 12:50:00,2294,49.736
870,18/07/2015 , 12:55:00,2295,49.875
871,18/07/2015 , 13:00:00,2296,50.0139
872,18/07/2015 , 13:05:00,2299,50.4307
873,18/07/2015 , 13:10:00,2301,50.7085
874,18/07/2015 , 13:15:00,2302,50.8475
875,18/07/2015 , 13:20:00,2299,50.4307
876,18/07/2015 , 13:25:00,2295,49.875
877,18/07/2015 , 13:30:00,2298,50.2917
878,18/07/2015 , 13:35:00,2296,50.0139
879,18/07/2015 , 13:40:00,2294,49.736
880,18/07/2015 , 13:45:00,2293,49.5971
881,18/07/2015 , 13:50:00,2295,49.875
882,18/07/2015 , 13:55:00,2294,49.736
883,18/07/2015 , 14:00:00,2292,49.4582
884,18/07/2015 , 14:05:00,2293,49.5971
885,18/07/2015 , 14:10:00,2292,49.4582
886,18/07/2015 , 14:15:00,2289,49.0414
887,18/07/2015 , 14:20:00,2285,48.4857
888,18/07/2015 , 14:25:00,2282,48.0689
889,18/07/2015 , 14:30:00,2280,47.7911
890,18/07/2015 , 14:35:00,2277,47.3743
891,18/07/2015 , 14:40:00,2279,47.6521
892,18/07/2015 , 14:45:00,2282,48.0689
893,18/07/2015 , 14:50:00,2282,48.0689
894,18/07/2015 , 14:55:00,2281,47.93
895,18/07/2015 , 15:00:00,2280,47.7911
896,18/07/2015 , 15:05:00,2280,47.7911
897,18/07/2015 , 15:10:00,2281,47.93
898,18/07/2015 , 15:15:00,2284,48.3468
899,18/07/2015 , 15:20:00,2286,48.6246
900,18/07/2015 , 15:25:00,2289,49.0414
901,18/07/2015 , 15:30:00,2288,48.9025
902,18/07/2015 , 15:35:00,2291,49.3193
903,18/07/2015 , 15:40:00,2293,49.5971
904,18/07/2015 , 15:45:00,2296,50.0139
905,18/07/2015 , 15:50:00,2298,50.2917
906,18/07/2015 , 15:55:00,2302,50.8475
907,18/07/2015 , 16:00:00,2304,51.1253
908,18/07/2015 , 16:05:00,2308,51.681
909,18/07/2015 , 16:10:00,2313,52.3757
910,18/07/2015 , 16:15:00,2315,52.6535
911,18/07/2015 , 16:20:00,2317,52.9314
912,18/07/2015 , 16:25:00,2318,53.0703
913,18/07/2015 , 16:30:00,2319,53.2092
914,18/07/2015 , 16:35:00,2320,53.3482
915,18/07/2015 , 16:40:00,2322,53.626
916,18/07/2015 , 16:45:00,2318,53.0703
917,18/07/2015 , 16:50:00,2315,52.6535
918,18/07/2015 , 16:55:00,2314,52.5146
919,18/07/2015 , 17:00:00,2314,52.5146
920,18/07/2015 , 17:05:00,2315,52.6535
921,18/07/2015 , 17:10:00,2313,52.3757
922,18/07/2015 , 17:15:00,2314,52.5146
923,18/07/2015 , 17:20:00,2314,52.5146
924,18/07/2015 , 17:25:00,2317,52.9314
925,18/07/2015 , 17:30:00,2315,52.6535
926,18/07/2015 , 17:35:00,2312,52.2367
927,18/07/2015 , 17:40:00,2311,52.0978
928,18/07/2015 , 17:45:00,2308,51.681
929,18/07/2015 , 17:50:00,2309,51.8199
930,18/07/2015 , 17:55:00,2311,52.0978
931,18/07/2015 , 18:00:00,2311,52.0978
932,18/07/2015 , 18:05:00,2310,51.9589
933,18/07/2015 , 18:10:00,2316,52.7924
934,18/07/2015 , 18:15:00,2313,52.3757
935,18/07/2015 , 18:20:00,2312,52.2367
936,18/07/2015 , 18:25:00,2309,51.8199
937,18/07/2015 , 18:30:00,2305,51.2642
938,18/07/2015 , 18:35:00,2303,50.9864
939,18/07/2015 , 18:40:00,2303,50.9864
940,18/07/2015 , 18:45:00,2306,51.4032
941,18/07/2015 , 18:50:00,2307,51.5421
942,18/07/2015 , 18:55:00,2305,51.2642
943,18/07/2015 , 19:00:00,2307,51.5421
944,18/07/2015 , 19:05:00,2307,51.5421
945,18/07/2015 , 19:10:00,2308,51.681
946,18/07/2015 , 19:15:00,2307,51.5421
947,18/07/2015 , 19:20:00,2307,51.5421
948,18/07/2015 , 19:25:00,2310,51.9589
949,18/07/2015 , 19:30:00,2311,52.0978
950,18/07/2015 , 19:35:00,2313,52.3757
951,18/07/2015 , 19:40:00,2317,52.9314
952,18/07/2015 , 19:45:00,2316,52.7924
953,18/07/2015 , 19:50:00,2319,53.2092
954,18/07/2015 , 19:55:00,2312,52.2367
955,18/07/2015 , 20:00:00,2312,52.2367
956,18/07/2015 , 20:05:00,2312,52.2367
957,18/07/2015 , 20:10:00,2311,52.0978
958,18/07/2015 , 20:15:00,2310,51.9589
959,18/07/2015 , 20:20:00,2311,52.0978
960,18/07/2015 , 20:25:00,2309,51.8199
961,18/07/2015 , 20:30:00,2309,51.8199
962,18/07/2015 , 20:35:00,2306,51.4032
963,18/07/2015 , 20:40:00,2308,51.681
964,18/07/2015 , 20:45:00,2308,51.681
965,18/07/2015 , 20:50:00,2309,51.8199
966,18/07/2015 , 20:55:00,2311,52.0978
967,18/07/2015 , 21:00:00,2309,51.8199
968,18/07/2015 , 21:05:00,2311,52.0978
969,18/07/2015 , 21:10:00,2312,52.2367
970,18/07/2015 , 21:15:00,2307,51.5421
971,18/07/2015 , 21:20:00,2308,51.681
972,18/07/2015 , 21:25:00,2309,51.8199
973,18/07/2015 , 21:30:00,2307,51.5421
974,18/07/2015 , 21:35:00,2307,51.5421
975,18/07/2015 , 21:40:00,2306,51.4032
976,18/07/2015 , 21:45:00,2306,51.4032
977,18/07/2015 , 21:50:00,2306,51.4032
978,18/07/2015 , 21:55:00,2308,51.681
979,18/07/2015 , 22:00:00,2309,51.8199
980,18/07/2015 , 22:05:00,2306,51.4032
981,18/07/2015 , 22:10:00,2304,51.1253
982,18/07/2015 , 22:15:00,2302,50.8475
983,18/07/2015 , 22:20:00,2303,50.9864
984,18/07/2015 , 22:25:00,2304,51.1253
985,18/07/2015 , 22:30:00,2303,50.9864
986,18/07/2015 , 22:35:00,2304,51.1253
987,18/07/2015 , 22:40:00,2308,51.681
988,18/07/2015 , 22:45:00,2305,51.2642
989,18/07/2015 , 22:50:00,2304,51.1253
990,18/07/2015 , 22:55:00,2304,51.1253
991,18/07/2015 , 23:00:00,2306,51.4032
992,18/07/2015 , 23:05:00,2304,51.1253
993,18/07/2015 , 23:10:00,2305,51.2642
994,18/07/2015 , 23:15:00,2304,51.1253
995,18/07/2015 , 23:20:00,2304,51.1253
996,18/07/2015 , 23:25:00,2305,51.2642
997,18/07/2015 , 23:30:00,2307,51.5421
998,18/07/2015 , 23:35:00,2306,51.4032
999,18/07/2015 , 23:40:00,2306,51.4032
1000,18/07/2015 , 23:45:00,2308,51.681
1001,18/07/2015 , 23:50:00,2304,51.1253
1002,18/07/2015 , 23:55:00,2303,50.9864
1003,18/07/2015 , 24:00:00,2300,50.5696
1004,19/07/2015 , 00:05:00,2300,50.5696
1005,19/07/2015 , 00:10:00,2302,50.8475
1006,19/07/2015 , 00:15:00,2303,50.9864
1007,19/07/2015 , 00:20:00,2306,51.4032
1008,19/07/2015 , 00:25:00,2302,50.8475
1009,19/07/2015 , 00:30:00,2299,50.4307
1010,19/07/2015 , 00:35:00,2299,50.4307
1011,19/07/2015 , 00:40:00,2298,50.2917
1012,19/07/2015 , 00:45:00,2297,50.1528
1013,19/07/2015 , 00:50:00,2293,49.5971
1014,19/07/2015 , 00:55:00,2294,49.736
1015,19/07/2015 , 01:00:00,2291,49.3193
1016,19/07/2015 , 01:05:00,2294,49.736
1017,19/07/2015 , 01:10:00,2293,49.5971
1018,19/07/2015 , 01:15:00,2294,49.736
1019,19/07/2015 , 01:20:00,2294,49.736
1020,19/07/2015 , 01:25:00,2294,49.736
1021,19/07/2015 , 01:30:00,2293,49.5971
1022,19/07/2015 , 01:35:00,2294,49.736
1023,19/07/2015 , 01:40:00,2295,49.875
1024,19/07/2015 , 01:45:00,2294,49.736
1025,19/07/2015 , 01:50:00,2295,49.875
1026,19/07/2015 , 01:55:00,2294,49.736
1027,19/07/2015 , 02:00:00,2294,49.736
1028,19/07/2015 , 02:05:00,2295,49.875
1029,19/07/2015 , 02:10:00,2296,50.0139
1030,19/07/2015 , 02:15:00,2299,50.4307
1031,19/07/2015 , 02:20:00,2304,51.1253
1032,19/07/2015 , 02:25:00,2309,51.8199
1033,19/07/2015 , 02:30:00,2316,52.7924
1034,19/07/2015 , 02:35:00,2324,53.9039
1035,19/07/2015 , 02:40:00,2330,54.7374
1036,19/07/2015 , 02:45:00,2338,55.8488
1037,19/07/2015 , 02:50:00,2345,56.8213
1038,19/07/2015 , 02:55:00,2355,58.2106
1039,19/07/2015 , 03:00:00,2366,59.7388
1040,19/07/2015 , 03:05:00,2378,61.4059
1041,19/07/2015 , 03:10:00,2389,62.9341
1042,19/07/2015 , 03:15:00,2399,64.3234
1043,19/07/2015 , 03:20:00,2406,65.2959
1044,19/07/2015 , 03:25:00,2411,65.9906
1045,19/07/2015 , 03:30:00,2416,66.6852
1046,19/07/2015 , 03:35:00,2421,67.3798
1047,19/07/2015 , 03:40:00,2424,67.7966
1048,19/07/2015 , 03:45:00,2431,68.7691
1049,19/07/2015 , 03:50:00,2435,69.3248
1050,19/07/2015 , 03:55:00,2441,70.1584
1051,19/07/2015 , 04:00:00,2443,70.4362
1052,19/07/2015 , 04:05:00,2441,70.1584
1053,19/07/2015 , 04:10:00,2440,70.0194
1054,19/07/2015 , 04:15:00,2442,70.2973
1055,19/07/2015 , 04:20:00,2440,70.0194
1056,19/07/2015 , 04:25:00,2437,69.6027
1057,19/07/2015 , 04:30:00,2432,68.908
1058,19/07/2015 , 04:35:00,2427,68.2134
1059,19/07/2015 , 04:40:00,2421,67.3798
1060,19/07/2015 , 04:45:00,2416,66.6852
1061,19/07/2015 , 04:50:00,2411,65.9906
1062,19/07/2015 , 04:55:00,2406,65.2959
1063,19/07/2015 , 05:00:00,2402,64.7402
1064,19/07/2015 , 05:05:00,2401,64.6013
1065,19/07/2015 , 05:10:00,2398,64.1845
1066,19/07/2015 , 05:15:00,2396,63.9066
1067,19/07/2015 , 05:20:00,2392,63.3509
1068,19/07/2015 , 05:25:00,2391,63.212
1069,19/07/2015 , 05:30:00,2389,62.9341
1070,19/07/2015 , 05:35:00,2390,63.0731
1071,19/07/2015 , 05:40:00,2388,62.7952
1072,19/07/2015 , 05:45:00,2389,62.9341
1073,19/07/2015 , 05:50:00,2389,62.9341
1074,19/07/2015 , 05:55:00,2389,62.9341
1075,19/07/2015 , 06:00:00,2388,62.7952
1076,19/07/2015 , 06:05:00,2387,62.6563
1077,19/07/2015 , 06:10:00,2387,62.6563
1078,19/07/2015 , 06:15:00,2386,62.5174
1079,19/07/2015 , 06:20:00,2388,62.7952
1080,19/07/2015 , 06:25:00,2388,62.7952
1081,19/07/2015 , 06:30:00,2387,62.6563
1082,19/07/2015 , 06:35:00,2386,62.5174
1083,19/07/2015 , 06:40:00,2388,62.7952
1084,19/07/2015 , 06:45:00,2385,62.3784
1085,19/07/2015 , 06:50:00,2381,61.8227
1086,19/07/2015 , 06:55:00,2383,62.1006
1087,19/07/2015 , 07:00:00,2382,61.9617
1088,19/07/2015 , 07:05:00,2384,62.2395
1089,19/07/2015 , 07:10:00,2383,62.1006
1090,19/07/2015 , 07:15:00,2383,62.1006
1091,19/07/2015 , 07:20:00,2382,61.9617
1092,19/07/2015 , 07:25:00,2382,61.9617
1093,19/07/2015 , 07:30:00,2381,61.8227
1094,19/07/2015 , 07:35:00,2382,61.9617
1095,19/07/2015 , 07:40:00,2383,62.1006
1096,19/07/2015 , 07:45:00,2383,62.1006
1097,19/07/2015 , 07:50:00,2381,61.8227
1098,19/07/2015 , 07:55:00,2383,62.1006
1099,19/07/2015 , 08:00:00,2383,62.1006
1100,19/07/2015 , 08:05:00,2383,62.1006
1101,19/07/2015 , 08:10:00,2386,62.5174
1102,19/07/2015 , 08:15:00,2385,62.3784
1103,19/07/2015 , 08:20:00,2385,62.3784
1104,19/07/2015 , 08:25:00,2385,62.3784
1105,19/07/2015 , 08:30:00,2385,62.3784
1106,19/07/2015 , 08:35:00,2385,62.3784
1107,19/07/2015 , 08:40:00,2385,62.3784
1108,19/07/2015 , 08:45:00,2385,62.3784
1109,19/07/2015 , 08:50:00,2385,62.3784
