Site Name ,WLR110
Site Number ,110
Logger ,Capacitive Water Level
Logger Serial Number ,40023


Scan No ,Date and Time,       Capacitive Water Level,        ,
612,25/04/2016 , 14:55:00,743,5.23
613,25/04/2016 , 15:00:00,743,5.23
614,25/04/2016 , 15:05:00,743,5.23
615,25/04/2016 , 15:10:00,742,5.16
616,25/04/2016 , 15:15:00,742,5.16
617,25/04/2016 , 15:20:00,742,5.16
618,25/04/2016 , 15:25:00,742,5.16
619,25/04/2016 , 15:30:00,742,5.16
620,25/04/2016 , 15:35:00,742,5.16
621,25/04/2016 , 15:40:00,741,5.1
622,25/04/2016 , 15:45:00,742,5.16
623,25/04/2016 , 15:50:00,741,5.1
624,25/04/2016 , 15:55:00,741,5.1
625,25/04/2016 , 16:00:00,741,5.1
626,25/04/2016 , 16:05:00,741,5.1
627,25/04/2016 , 16:10:00,741,5.1
628,25/04/2016 , 16:15:00,741,5.1
629,25/04/2016 , 16:20:00,741,5.1
630,25/04/2016 , 16:25:00,741,5.1
631,25/04/2016 , 16:30:00,741,5.1
632,25/04/2016 , 16:35:00,741,5.1
633,25/04/2016 , 16:40:00,741,5.1
634,25/04/2016 , 16:45:00,741,5.1
635,25/04/2016 , 16:50:00,741,5.1
636,25/04/2016 , 16:55:00,741,5.1
637,25/04/2016 , 17:00:00,741,5.1
638,25/04/2016 , 17:05:00,741,5.1
639,25/04/2016 , 17:10:00,741,5.1
640,25/04/2016 , 17:15:00,741,5.1
641,25/04/2016 , 17:20:00,745,5.35
642,25/04/2016 , 17:25:00,749,5.61
643,25/04/2016 , 17:30:00,750,5.68
644,25/04/2016 , 17:35:00,752,5.81
645,25/04/2016 , 17:40:00,752,5.81
646,25/04/2016 , 17:45:00,754,5.94
647,25/04/2016 , 17:50:00,755,6
648,25/04/2016 , 17:55:00,756,6.06
649,25/04/2016 , 18:00:00,756,6.06
650,25/04/2016 , 18:05:00,756,6.06
651,25/04/2016 , 18:10:00,756,6.06
652,25/04/2016 , 18:15:00,756,6.06
653,25/04/2016 , 18:20:00,756,6.06
654,25/04/2016 , 18:25:00,757,6.13
655,25/04/2016 , 18:30:00,758,6.19
656,25/04/2016 , 18:35:00,759,6.26
657,25/04/2016 , 18:40:00,761,6.39
658,25/04/2016 , 18:45:00,762,6.45
659,25/04/2016 , 18:50:00,763,6.52
660,25/04/2016 , 18:55:00,763,6.52
661,25/04/2016 , 19:00:00,763,6.52
662,25/04/2016 , 19:05:00,763,6.52
663,25/04/2016 , 19:10:00,763,6.52
664,25/04/2016 , 19:15:00,763,6.52
665,25/04/2016 , 19:20:00,763,6.52
666,25/04/2016 , 19:25:00,762,6.45
667,25/04/2016 , 19:30:00,763,6.52
668,25/04/2016 , 19:35:00,763,6.52
669,25/04/2016 , 19:40:00,764,6.58
670,25/04/2016 , 19:45:00,764,6.58
671,25/04/2016 , 19:50:00,765,6.65
672,25/04/2016 , 19:55:00,766,6.71
673,25/04/2016 , 20:00:00,767,6.77
674,25/04/2016 , 20:05:00,767,6.77
675,25/04/2016 , 20:10:00,767,6.77
676,25/04/2016 , 20:15:00,767,6.77
677,25/04/2016 , 20:20:00,767,6.77
678,25/04/2016 , 20:25:00,767,6.77
679,25/04/2016 , 20:30:00,767,6.77
680,25/04/2016 , 20:35:00,767,6.77
681,25/04/2016 , 20:40:00,767,6.77
682,25/04/2016 , 20:45:00,767,6.77
683,25/04/2016 , 20:50:00,767,6.77
684,25/04/2016 , 20:55:00,766,6.71
685,25/04/2016 , 21:00:00,766,6.71
686,25/04/2016 , 21:05:00,766,6.71
687,25/04/2016 , 21:10:00,766,6.71
688,25/04/2016 , 21:15:00,765,6.65
689,25/04/2016 , 21:20:00,765,6.65
690,25/04/2016 , 21:25:00,765,6.65
691,25/04/2016 , 21:30:00,764,6.58
692,25/04/2016 , 21:35:00,764,6.58
693,25/04/2016 , 21:40:00,764,6.58
694,25/04/2016 , 21:45:00,763,6.52
695,25/04/2016 , 21:50:00,763,6.52
696,25/04/2016 , 21:55:00,763,6.52
697,25/04/2016 , 22:00:00,763,6.52
698,25/04/2016 , 22:05:00,762,6.45
699,25/04/2016 , 22:10:00,762,6.45
700,25/04/2016 , 22:15:00,762,6.45
701,25/04/2016 , 22:20:00,762,6.45
702,25/04/2016 , 22:25:00,762,6.45
703,25/04/2016 , 22:30:00,762,6.45
704,25/04/2016 , 22:35:00,762,6.45
705,25/04/2016 , 22:40:00,761,6.39
706,25/04/2016 , 22:45:00,761,6.39
707,25/04/2016 , 22:50:00,761,6.39
708,25/04/2016 , 22:55:00,761,6.39
709,25/04/2016 , 23:00:00,761,6.39
710,25/04/2016 , 23:05:00,761,6.39
711,25/04/2016 , 23:10:00,761,6.39
712,25/04/2016 , 23:15:00,761,6.39
713,25/04/2016 , 23:20:00,761,6.39
714,25/04/2016 , 23:25:00,761,6.39
715,25/04/2016 , 23:30:00,760,6.32
716,25/04/2016 , 23:35:00,760,6.32
717,25/04/2016 , 23:40:00,760,6.32
718,25/04/2016 , 23:45:00,760,6.32
719,25/04/2016 , 23:50:00,760,6.32
720,25/04/2016 , 23:55:00,760,6.32
721,25/04/2016 , 24:00:00,760,6.32
722,26/04/2016 , 00:05:00,760,6.32
723,26/04/2016 , 00:10:00,760,6.32
724,26/04/2016 , 00:15:00,760,6.32
725,26/04/2016 , 00:20:00,760,6.32
726,26/04/2016 , 00:25:00,760,6.32
727,26/04/2016 , 00:30:00,760,6.32
728,26/04/2016 , 00:35:00,759,6.26
729,26/04/2016 , 00:40:00,759,6.26
730,26/04/2016 , 00:45:00,759,6.26
731,26/04/2016 , 00:50:00,759,6.26
732,26/04/2016 , 00:55:00,759,6.26
733,26/04/2016 , 01:00:00,759,6.26
734,26/04/2016 , 01:05:00,759,6.26
735,26/04/2016 , 01:10:00,759,6.26
736,26/04/2016 , 01:15:00,759,6.26
737,26/04/2016 , 01:20:00,759,6.26
738,26/04/2016 , 01:25:00,759,6.26
739,26/04/2016 , 01:30:00,758,6.19
740,26/04/2016 , 01:35:00,758,6.19
741,26/04/2016 , 01:40:00,758,6.19
742,26/04/2016 , 01:45:00,758,6.19
743,26/04/2016 , 01:50:00,758,6.19
744,26/04/2016 , 01:55:00,758,6.19
745,26/04/2016 , 02:00:00,758,6.19
746,26/04/2016 , 02:05:00,758,6.19
747,26/04/2016 , 02:10:00,758,6.19
748,26/04/2016 , 02:15:00,758,6.19
749,26/04/2016 , 02:20:00,758,6.19
750,26/04/2016 , 02:25:00,757,6.13
751,26/04/2016 , 02:30:00,758,6.19
752,26/04/2016 , 02:35:00,758,6.19
753,26/04/2016 , 02:40:00,757,6.13
754,26/04/2016 , 02:45:00,758,6.19
755,26/04/2016 , 02:50:00,758,6.19
756,26/04/2016 , 02:55:00,757,6.13
757,26/04/2016 , 03:00:00,758,6.19
758,26/04/2016 , 03:05:00,757,6.13
759,26/04/2016 , 03:10:00,757,6.13
760,26/04/2016 , 03:15:00,757,6.13
761,26/04/2016 , 03:20:00,757,6.13
762,26/04/2016 , 03:25:00,757,6.13
763,26/04/2016 , 03:30:00,757,6.13
764,26/04/2016 , 03:35:00,757,6.13
765,26/04/2016 , 03:40:00,757,6.13
766,26/04/2016 , 03:45:00,756,6.06
767,26/04/2016 , 03:50:00,756,6.06
768,26/04/2016 , 03:55:00,756,6.06
769,26/04/2016 , 04:00:00,756,6.06
770,26/04/2016 , 04:05:00,756,6.06
771,26/04/2016 , 04:10:00,756,6.06
772,26/04/2016 , 04:15:00,756,6.06
773,26/04/2016 , 04:20:00,756,6.06
774,26/04/2016 , 04:25:00,756,6.06
775,26/04/2016 , 04:30:00,756,6.06
776,26/04/2016 , 04:35:00,756,6.06
777,26/04/2016 , 04:40:00,756,6.06
778,26/04/2016 , 04:45:00,756,6.06
779,26/04/2016 , 04:50:00,756,6.06
780,26/04/2016 , 04:55:00,756,6.06
781,26/04/2016 , 05:00:00,756,6.06
782,26/04/2016 , 05:05:00,756,6.06
783,26/04/2016 , 05:10:00,756,6.06
784,26/04/2016 , 05:15:00,756,6.06
785,26/04/2016 , 05:20:00,756,6.06
786,26/04/2016 , 05:25:00,756,6.06
787,26/04/2016 , 05:30:00,756,6.06
788,26/04/2016 , 05:35:00,756,6.06
789,26/04/2016 , 05:40:00,756,6.06
790,26/04/2016 , 05:45:00,755,6
791,26/04/2016 , 05:50:00,755,6
792,26/04/2016 , 05:55:00,755,6
793,26/04/2016 , 06:00:00,755,6
794,26/04/2016 , 06:05:00,755,6
795,26/04/2016 , 06:10:00,755,6
796,26/04/2016 , 06:15:00,755,6
797,26/04/2016 , 06:20:00,755,6
798,26/04/2016 , 06:25:00,755,6
799,26/04/2016 , 06:30:00,755,6
800,26/04/2016 , 06:35:00,755,6
801,26/04/2016 , 06:40:00,755,6
802,26/04/2016 , 06:45:00,755,6
803,26/04/2016 , 06:50:00,755,6
804,26/04/2016 , 06:55:00,755,6
805,26/04/2016 , 07:00:00,755,6
806,26/04/2016 , 07:05:00,755,6
807,26/04/2016 , 07:10:00,755,6
808,26/04/2016 , 07:15:00,756,6.06
809,26/04/2016 , 07:20:00,756,6.06
810,26/04/2016 , 07:25:00,756,6.06
811,26/04/2016 , 07:30:00,756,6.06
812,26/04/2016 , 07:35:00,756,6.06
813,26/04/2016 , 07:40:00,756,6.06
814,26/04/2016 , 07:45:00,756,6.06
815,26/04/2016 , 07:50:00,756,6.06
816,26/04/2016 , 07:55:00,756,6.06
817,26/04/2016 , 08:00:00,756,6.06
818,26/04/2016 , 08:05:00,756,6.06
819,26/04/2016 , 08:10:00,756,6.06
820,26/04/2016 , 08:15:00,756,6.06
821,26/04/2016 , 08:20:00,756,6.06
822,26/04/2016 , 08:25:00,756,6.06
823,26/04/2016 , 08:30:00,756,6.06
824,26/04/2016 , 08:35:00,756,6.06
825,26/04/2016 , 08:40:00,755,6
826,26/04/2016 , 08:45:00,755,6
827,26/04/2016 , 08:50:00,755,6
828,26/04/2016 , 08:55:00,755,6
829,26/04/2016 , 09:00:00,755,6
830,26/04/2016 , 09:05:00,755,6
831,26/04/2016 , 09:10:00,755,6
832,26/04/2016 , 09:15:00,755,6
833,26/04/2016 , 09:20:00,755,6
834,26/04/2016 , 09:25:00,755,6
835,26/04/2016 , 09:30:00,755,6
836,26/04/2016 , 09:35:00,754,5.94
837,26/04/2016 , 09:40:00,754,5.94
838,26/04/2016 , 09:45:00,754,5.94
839,26/04/2016 , 09:50:00,754,5.94
840,26/04/2016 , 09:55:00,754,5.94
841,26/04/2016 , 10:00:00,755,6
842,26/04/2016 , 10:05:00,754,5.94
843,26/04/2016 , 10:10:00,754,5.94
844,26/04/2016 , 10:15:00,754,5.94
845,26/04/2016 , 10:20:00,754,5.94
846,26/04/2016 , 10:25:00,754,5.94
847,26/04/2016 , 10:30:00,754,5.94
848,26/04/2016 , 10:35:00,754,5.94
849,26/04/2016 , 10:40:00,754,5.94
850,26/04/2016 , 10:45:00,754,5.94
851,26/04/2016 , 10:50:00,754,5.94
852,26/04/2016 , 10:55:00,754,5.94
853,26/04/2016 , 11:00:00,754,5.94
854,26/04/2016 , 11:05:00,754,5.94
855,26/04/2016 , 11:10:00,754,5.94
856,26/04/2016 , 11:15:00,754,5.94
857,26/04/2016 , 11:20:00,753,5.87
858,26/04/2016 , 11:25:00,753,5.87
859,26/04/2016 , 11:30:00,753,5.87
860,26/04/2016 , 11:35:00,753,5.87
861,26/04/2016 , 11:40:00,753,5.87
862,26/04/2016 , 11:45:00,753,5.87
863,26/04/2016 , 11:50:00,753,5.87
864,26/04/2016 , 11:55:00,753,5.87
865,26/04/2016 , 12:00:00,752,5.81
866,26/04/2016 , 12:05:00,751,5.74
867,26/04/2016 , 12:10:00,752,5.81
868,26/04/2016 , 12:15:00,751,5.74
869,26/04/2016 , 12:20:00,751,5.74
870,26/04/2016 , 12:25:00,750,5.68
871,26/04/2016 , 12:30:00,750,5.68
872,26/04/2016 , 12:35:00,750,5.68
873,26/04/2016 , 12:40:00,750,5.68
874,26/04/2016 , 12:45:00,750,5.68
875,26/04/2016 , 12:50:00,750,5.68
876,26/04/2016 , 12:55:00,750,5.68
877,26/04/2016 , 13:00:00,749,5.61
878,26/04/2016 , 13:05:00,749,5.61
879,26/04/2016 , 13:10:00,749,5.61
880,26/04/2016 , 13:15:00,749,5.61
881,26/04/2016 , 13:20:00,749,5.61
882,26/04/2016 , 13:25:00,749,5.61
883,26/04/2016 , 13:30:00,748,5.55
884,26/04/2016 , 13:35:00,748,5.55
885,26/04/2016 , 13:40:00,748,5.55
886,26/04/2016 , 13:45:00,748,5.55
887,26/04/2016 , 13:50:00,748,5.55
888,26/04/2016 , 13:55:00,748,5.55
889,26/04/2016 , 14:00:00,748,5.55
890,26/04/2016 , 14:05:00,748,5.55
891,26/04/2016 , 14:10:00,747,5.48
892,26/04/2016 , 14:15:00,747,5.48
893,26/04/2016 , 14:20:00,747,5.48
894,26/04/2016 , 14:25:00,747,5.48
895,26/04/2016 , 14:30:00,747,5.48
896,26/04/2016 , 14:35:00,746,5.42
897,26/04/2016 , 14:40:00,746,5.42
898,26/04/2016 , 14:45:00,746,5.42
899,26/04/2016 , 14:50:00,746,5.42
900,26/04/2016 , 14:55:00,746,5.42
901,26/04/2016 , 15:00:00,746,5.42
902,26/04/2016 , 15:05:00,746,5.42
903,26/04/2016 , 15:10:00,745,5.35
904,26/04/2016 , 15:15:00,745,5.35
905,26/04/2016 , 15:20:00,745,5.35
906,26/04/2016 , 15:25:00,745,5.35
907,26/04/2016 , 15:30:00,744,5.29
908,26/04/2016 , 15:35:00,745,5.35
909,26/04/2016 , 15:40:00,744,5.29
910,26/04/2016 , 15:45:00,744,5.29
911,26/04/2016 , 15:50:00,744,5.29
912,26/04/2016 , 15:55:00,744,5.29
913,26/04/2016 , 16:00:00,744,5.29
914,26/04/2016 , 16:05:00,744,5.29
915,26/04/2016 , 16:10:00,744,5.29
916,26/04/2016 , 16:15:00,743,5.23
917,26/04/2016 , 16:20:00,743,5.23
918,26/04/2016 , 16:25:00,744,5.29
919,26/04/2016 , 16:30:00,743,5.23
920,26/04/2016 , 16:35:00,743,5.23
921,26/04/2016 , 16:40:00,743,5.23
922,26/04/2016 , 16:45:00,743,5.23
923,26/04/2016 , 16:50:00,743,5.23
924,26/04/2016 , 16:55:00,743,5.23
925,26/04/2016 , 17:00:00,743,5.23
926,26/04/2016 , 17:05:00,743,5.23
927,26/04/2016 , 17:10:00,743,5.23
928,26/04/2016 , 17:15:00,743,5.23
929,26/04/2016 , 17:20:00,743,5.23
930,26/04/2016 , 17:25:00,742,5.16
931,26/04/2016 , 17:30:00,743,5.23
932,26/04/2016 , 17:35:00,743,5.23
933,26/04/2016 , 17:40:00,742,5.16
934,26/04/2016 , 17:45:00,742,5.16
935,26/04/2016 , 17:50:00,742,5.16
936,26/04/2016 , 17:55:00,742,5.16
937,26/04/2016 , 18:00:00,742,5.16
938,26/04/2016 , 18:05:00,743,5.23
939,26/04/2016 , 18:10:00,742,5.16
940,26/04/2016 , 18:15:00,742,5.16
941,26/04/2016 , 18:20:00,743,5.23
942,26/04/2016 , 18:25:00,743,5.23
943,26/04/2016 , 18:30:00,743,5.23
944,26/04/2016 , 18:35:00,743,5.23
945,26/04/2016 , 18:40:00,743,5.23
946,26/04/2016 , 18:45:00,743,5.23
947,26/04/2016 , 18:50:00,743,5.23
948,26/04/2016 , 18:55:00,743,5.23
949,26/04/2016 , 19:00:00,744,5.29
950,26/04/2016 , 19:05:00,744,5.29
951,26/04/2016 , 19:10:00,744,5.29
952,26/04/2016 , 19:15:00,744,5.29
953,26/04/2016 , 19:20:00,744,5.29
954,26/04/2016 , 19:25:00,744,5.29
955,26/04/2016 , 19:30:00,744,5.29
956,26/04/2016 , 19:35:00,744,5.29
957,26/04/2016 , 19:40:00,744,5.29
958,26/04/2016 , 19:45:00,744,5.29
959,26/04/2016 , 19:50:00,744,5.29
960,26/04/2016 , 19:55:00,744,5.29
961,26/04/2016 , 20:00:00,744,5.29
962,26/04/2016 , 20:05:00,744,5.29
963,26/04/2016 , 20:10:00,744,5.29
964,26/04/2016 , 20:15:00,744,5.29
965,26/04/2016 , 20:20:00,744,5.29
966,26/04/2016 , 20:25:00,745,5.35
967,26/04/2016 , 20:30:00,745,5.35
968,26/04/2016 , 20:35:00,745,5.35
969,26/04/2016 , 20:40:00,745,5.35
970,26/04/2016 , 20:45:00,745,5.35
971,26/04/2016 , 20:50:00,745,5.35
972,26/04/2016 , 20:55:00,745,5.35
973,26/04/2016 , 21:00:00,745,5.35
974,26/04/2016 , 21:05:00,745,5.35
975,26/04/2016 , 21:10:00,745,5.35
976,26/04/2016 , 21:15:00,746,5.42
977,26/04/2016 , 21:20:00,746,5.42
978,26/04/2016 , 21:25:00,746,5.42
979,26/04/2016 , 21:30:00,746,5.42
980,26/04/2016 , 21:35:00,746,5.42
981,26/04/2016 , 21:40:00,746,5.42
982,26/04/2016 , 21:45:00,746,5.42
983,26/04/2016 , 21:50:00,746,5.42
984,26/04/2016 , 21:55:00,746,5.42
985,26/04/2016 , 22:00:00,746,5.42
986,26/04/2016 , 22:05:00,746,5.42
987,26/04/2016 , 22:10:00,746,5.42
988,26/04/2016 , 22:15:00,747,5.48
989,26/04/2016 , 22:20:00,747,5.48
990,26/04/2016 , 22:25:00,747,5.48
991,26/04/2016 , 22:30:00,747,5.48
992,26/04/2016 , 22:35:00,747,5.48
993,26/04/2016 , 22:40:00,747,5.48
994,26/04/2016 , 22:45:00,747,5.48
995,26/04/2016 , 22:50:00,747,5.48
996,26/04/2016 , 22:55:00,747,5.48
997,26/04/2016 , 23:00:00,747,5.48
998,26/04/2016 , 23:05:00,747,5.48
999,26/04/2016 , 23:10:00,747,5.48
1000,26/04/2016 , 23:15:00,747,5.48
1001,26/04/2016 , 23:20:00,747,5.48
1002,26/04/2016 , 23:25:00,747,5.48
1003,26/04/2016 , 23:30:00,747,5.48
1004,26/04/2016 , 23:35:00,747,5.48
1005,26/04/2016 , 23:40:00,747,5.48
1006,26/04/2016 , 23:45:00,747,5.48
1007,26/04/2016 , 23:50:00,747,5.48
1008,26/04/2016 , 23:55:00,747,5.48
1009,26/04/2016 , 24:00:00,748,5.55
1010,27/04/2016 , 00:05:00,748,5.55
1011,27/04/2016 , 00:10:00,748,5.55
1012,27/04/2016 , 00:15:00,748,5.55
1013,27/04/2016 , 00:20:00,748,5.55
1014,27/04/2016 , 00:25:00,748,5.55
1015,27/04/2016 , 00:30:00,748,5.55
1016,27/04/2016 , 00:35:00,748,5.55
1017,27/04/2016 , 00:40:00,748,5.55
1018,27/04/2016 , 00:45:00,748,5.55
1019,27/04/2016 , 00:50:00,748,5.55
1020,27/04/2016 , 00:55:00,748,5.55
1021,27/04/2016 , 01:00:00,748,5.55
1022,27/04/2016 , 01:05:00,748,5.55
1023,27/04/2016 , 01:10:00,748,5.55
1024,27/04/2016 , 01:15:00,748,5.55
1025,27/04/2016 , 01:20:00,748,5.55
1026,27/04/2016 , 01:25:00,748,5.55
1027,27/04/2016 , 01:30:00,748,5.55
1028,27/04/2016 , 01:35:00,748,5.55
1029,27/04/2016 , 01:40:00,748,5.55
1030,27/04/2016 , 01:45:00,748,5.55
1031,27/04/2016 , 01:50:00,747,5.48
1032,27/04/2016 , 01:55:00,747,5.48
1033,27/04/2016 , 02:00:00,747,5.48
1034,27/04/2016 , 02:05:00,747,5.48
1035,27/04/2016 , 02:10:00,747,5.48
1036,27/04/2016 , 02:15:00,747,5.48
1037,27/04/2016 , 02:20:00,747,5.48
1038,27/04/2016 , 02:25:00,747,5.48
1039,27/04/2016 , 02:30:00,747,5.48
1040,27/04/2016 , 02:35:00,748,5.55
1041,27/04/2016 , 02:40:00,748,5.55
1042,27/04/2016 , 02:45:00,748,5.55
1043,27/04/2016 , 02:50:00,748,5.55
1044,27/04/2016 , 02:55:00,748,5.55
1045,27/04/2016 , 03:00:00,748,5.55
1046,27/04/2016 , 03:05:00,748,5.55
1047,27/04/2016 , 03:10:00,748,5.55
1048,27/04/2016 , 03:15:00,748,5.55
1049,27/04/2016 , 03:20:00,747,5.48
1050,27/04/2016 , 03:25:00,747,5.48
1051,27/04/2016 , 03:30:00,747,5.48
1052,27/04/2016 , 03:35:00,748,5.55
1053,27/04/2016 , 03:40:00,748,5.55
1054,27/04/2016 , 03:45:00,748,5.55
1055,27/04/2016 , 03:50:00,748,5.55
1056,27/04/2016 , 03:55:00,748,5.55
1057,27/04/2016 , 04:00:00,748,5.55
1058,27/04/2016 , 04:05:00,748,5.55
1059,27/04/2016 , 04:10:00,748,5.55
1060,27/04/2016 , 04:15:00,748,5.55
1061,27/04/2016 , 04:20:00,748,5.55
1062,27/04/2016 , 04:25:00,748,5.55
1063,27/04/2016 , 04:30:00,748,5.55
1064,27/04/2016 , 04:35:00,748,5.55
1065,27/04/2016 , 04:40:00,748,5.55
1066,27/04/2016 , 04:45:00,748,5.55
1067,27/04/2016 , 04:50:00,748,5.55
1068,27/04/2016 , 04:55:00,748,5.55
1069,27/04/2016 , 05:00:00,748,5.55
1070,27/04/2016 , 05:05:00,748,5.55
1071,27/04/2016 , 05:10:00,748,5.55
1072,27/04/2016 , 05:15:00,748,5.55
1073,27/04/2016 , 05:20:00,748,5.55
1074,27/04/2016 , 05:25:00,748,5.55
1075,27/04/2016 , 05:30:00,747,5.48
1076,27/04/2016 , 05:35:00,748,5.55
1077,27/04/2016 , 05:40:00,748,5.55
1078,27/04/2016 , 05:45:00,747,5.48
1079,27/04/2016 , 05:50:00,747,5.48
1080,27/04/2016 , 05:55:00,747,5.48
1081,27/04/2016 , 06:00:00,747,5.48
1082,27/04/2016 , 06:05:00,747,5.48
1083,27/04/2016 , 06:10:00,747,5.48
1084,27/04/2016 , 06:15:00,747,5.48
1085,27/04/2016 , 06:20:00,747,5.48
1086,27/04/2016 , 06:25:00,747,5.48
1087,27/04/2016 , 06:30:00,747,5.48
1088,27/04/2016 , 06:35:00,747,5.48
1089,27/04/2016 , 06:40:00,747,5.48
1090,27/04/2016 , 06:45:00,747,5.48
1091,27/04/2016 , 06:50:00,747,5.48
1092,27/04/2016 , 06:55:00,747,5.48
1093,27/04/2016 , 07:00:00,747,5.48
1094,27/04/2016 , 07:05:00,747,5.48
1095,27/04/2016 , 07:10:00,747,5.48
1096,27/04/2016 , 07:15:00,747,5.48
1097,27/04/2016 , 07:20:00,748,5.55
1098,27/04/2016 , 07:25:00,748,5.55
1099,27/04/2016 , 07:30:00,748,5.55
1100,27/04/2016 , 07:35:00,748,5.55
1101,27/04/2016 , 07:40:00,748,5.55
1102,27/04/2016 , 07:45:00,748,5.55
1103,27/04/2016 , 07:50:00,748,5.55
1104,27/04/2016 , 07:55:00,748,5.55
1105,27/04/2016 , 08:00:00,748,5.55
1106,27/04/2016 , 08:05:00,748,5.55
1107,27/04/2016 , 08:10:00,748,5.55
1108,27/04/2016 , 08:15:00,748,5.55
1109,27/04/2016 , 08:20:00,749,5.61
1110,27/04/2016 , 08:25:00,749,5.61
1111,27/04/2016 , 08:30:00,749,5.61
1112,27/04/2016 , 08:35:00,749,5.61
1113,27/04/2016 , 08:40:00,749,5.61
1114,27/04/2016 , 08:45:00,749,5.61
1115,27/04/2016 , 08:50:00,749,5.61
1116,27/04/2016 , 08:55:00,749,5.61
1117,27/04/2016 , 09:00:00,749,5.61
1118,27/04/2016 , 09:05:00,748,5.55
1119,27/04/2016 , 09:10:00,748,5.55
1120,27/04/2016 , 09:15:00,748,5.55
1121,27/04/2016 , 09:20:00,748,5.55
1122,27/04/2016 , 09:25:00,748,5.55
1123,27/04/2016 , 09:30:00,748,5.55
1124,27/04/2016 , 09:35:00,748,5.55
1125,27/04/2016 , 09:40:00,748,5.55
1126,27/04/2016 , 09:45:00,748,5.55
1127,27/04/2016 , 09:50:00,748,5.55
1128,27/04/2016 , 09:55:00,748,5.55
1129,27/04/2016 , 10:00:00,748,5.55
1130,27/04/2016 , 10:05:00,747,5.48
1131,27/04/2016 , 10:10:00,747,5.48
1132,27/04/2016 , 10:15:00,747,5.48
1133,27/04/2016 , 10:20:00,747,5.48
1134,27/04/2016 , 10:25:00,747,5.48
1135,27/04/2016 , 10:30:00,747,5.48
1136,27/04/2016 , 10:35:00,747,5.48
1137,27/04/2016 , 10:40:00,747,5.48
1138,27/04/2016 , 10:45:00,746,5.42
1139,27/04/2016 , 10:50:00,746,5.42
1140,27/04/2016 , 10:55:00,746,5.42
1141,27/04/2016 , 11:00:00,746,5.42
1142,27/04/2016 , 11:05:00,745,5.35
1143,27/04/2016 , 11:10:00,745,5.35
1144,27/04/2016 , 11:15:00,745,5.35
1145,27/04/2016 , 11:20:00,745,5.35
1146,27/04/2016 , 11:25:00,745,5.35
1147,27/04/2016 , 11:30:00,745,5.35
1148,27/04/2016 , 11:35:00,744,5.29
1149,27/04/2016 , 11:40:00,743,5.23
1150,27/04/2016 , 11:45:00,743,5.23
1151,27/04/2016 , 11:50:00,743,5.23
1152,27/04/2016 , 11:55:00,743,5.23
1153,27/04/2016 , 12:00:00,743,5.23
1154,27/04/2016 , 12:05:00,743,5.23
1155,27/04/2016 , 12:10:00,743,5.23
1156,27/04/2016 , 12:15:00,743,5.23
1157,27/04/2016 , 12:20:00,742,5.16
1158,27/04/2016 , 12:25:00,743,5.23
1159,27/04/2016 , 12:30:00,742,5.16
1160,27/04/2016 , 12:35:00,742,5.16
1161,27/04/2016 , 12:40:00,742,5.16
1162,27/04/2016 , 12:45:00,742,5.16
1163,27/04/2016 , 12:50:00,741,5.1
1164,27/04/2016 , 12:55:00,741,5.1
1165,27/04/2016 , 13:00:00,741,5.1
1166,27/04/2016 , 13:05:00,741,5.1
1167,27/04/2016 , 13:10:00,741,5.1
1168,27/04/2016 , 13:15:00,741,5.1
1169,27/04/2016 , 13:20:00,740,5.03
1170,27/04/2016 , 13:25:00,740,5.03
1171,27/04/2016 , 13:30:00,740,5.03
1172,27/04/2016 , 13:35:00,740,5.03
1173,27/04/2016 , 13:40:00,740,5.03
1174,27/04/2016 , 13:45:00,740,5.03
1175,27/04/2016 , 13:50:00,740,5.03
1176,27/04/2016 , 13:55:00,740,5.03
1177,27/04/2016 , 14:00:00,740,5.03
1178,27/04/2016 , 14:05:00,740,5.03
1179,27/04/2016 , 14:10:00,740,5.03
1180,27/04/2016 , 14:15:00,739,4.97
1181,27/04/2016 , 14:20:00,739,4.97
1182,27/04/2016 , 14:25:00,739,4.97
1183,27/04/2016 , 14:30:00,738,4.9
1184,27/04/2016 , 14:35:00,738,4.9
1185,27/04/2016 , 14:40:00,738,4.9
1186,27/04/2016 , 14:45:00,738,4.9
1187,27/04/2016 , 14:50:00,738,4.9
1188,27/04/2016 , 14:55:00,738,4.9
1189,27/04/2016 , 15:00:00,738,4.9
1190,27/04/2016 , 15:05:00,738,4.9
1191,27/04/2016 , 15:10:00,738,4.9
1192,27/04/2016 , 15:15:00,738,4.9
1193,27/04/2016 , 15:20:00,738,4.9
1194,27/04/2016 , 15:25:00,738,4.9
1195,27/04/2016 , 15:30:00,738,4.9
1196,27/04/2016 , 15:35:00,737,4.84
1197,27/04/2016 , 15:40:00,737,4.84
1198,27/04/2016 , 15:45:00,737,4.84
1199,27/04/2016 , 15:50:00,737,4.84
1200,27/04/2016 , 15:55:00,736,4.77
1201,27/04/2016 , 16:00:00,736,4.77
1202,27/04/2016 , 16:05:00,736,4.77
1203,27/04/2016 , 16:10:00,736,4.77
1204,27/04/2016 , 16:15:00,736,4.77
1205,27/04/2016 , 16:20:00,736,4.77
1206,27/04/2016 , 16:25:00,736,4.77
1207,27/04/2016 , 16:30:00,736,4.77
1208,27/04/2016 , 16:35:00,736,4.77
1209,27/04/2016 , 16:40:00,736,4.77
1210,27/04/2016 , 16:45:00,736,4.77
